5,0.8037988758355995,0.8062195309771919,0.7984212141652484,0.7061107288086991,0.7364108540232914,0.7440529849910034,0.41693622419186066,0.6828925956316249,0.7603129854567836,0.6812986794584953,0.7614093195671309,0.7239200646488166,0.8127512237630107,0.8454812918764434,0.8466984463869088,0.7754220734829355,0.7285278336616802,0.8127444320468101,0.7369068847618925,0.7054645540004447
10,0.80122007507181,0.8238824885561128,0.8318514840865078,0.7081101094492529,0.7478782663522661,0.7546221018997019,0.4445779101555414,0.6798727641505963,0.7887065534339831,0.7356892304339196,0.7576567321630758,0.7292173594851388,0.8101118331774262,0.8274510968427583,0.8473348066982539,0.7825865132513569,0.7508243143124719,0.8096335846810581,0.7462713538116806,0.7102240315050284
15,0.7853045250795327,0.7771959668472731,0.7987818135468606,0.6947544637637554,0.730622841620821,0.7163511918984882,0.4453741514352319,0.6653691009340053,0.7569980569824516,0.710773256068895,0.7489547787889279,0.7009699089555742,0.7924204172085078,0.8220958112259268,0.8380410800545821,0.7531770770055575,0.7687677615714194,0.780609637888135,0.7218699367991942,0.6839232222024215
20,0.7688498314215942,0.8044834444917197,0.8081828238979759,0.6893417666896768,0.7254887569498408,0.7062303618319271,0.43300803512706837,0.619990189398483,0.7771790256327463,0.710551069742266,0.7347609900608939,0.6748729382171003,0.785948781345768,0.7696925450471608,0.8166212282371719,0.7470502684219905,0.7374064195795745,0.7791558644438021,0.7214838160694484,0.6858550678423802
25,0.7587581980967754,0.7926031518101233,0.7768183288040834,0.6776642031154553,0.7194444180909105,0.705361617304046,0.43925217956348767,0.607915655461196,0.7698495813178358,0.7077356730946179,0.7344283237138729,0.6570244783512922,0.7749575647233614,0.7739911156734579,0.829375419262774,0.7469222326999452,0.7528360135928497,0.746270223093533,0.7092829537289806,0.6564341550081161
30,0.7575346609265576,0.7924915098815926,0.80490036315258,0.6880919950802428,0.7193829369517445,0.7177791094308507,0.4402010224301332,0.6657502594967744,0.7715620277135775,0.7055020278576624,0.736665406177921,0.6702223810485508,0.7795466876838849,0.778748266586331,0.8193999778195548,0.7287816298275893,0.7381270121473072,0.7813426547462562,0.7105427746425489,0.6676002096246031
35,0.7643760634369304,0.7849519115590898,0.8196745709873919,0.6911594274017978,0.724331548972175,0.7282284551223769,0.44136576780714093,0.6407459426828964,0.7699459734707063,0.7081364503469169,0.7249923768826835,0.6733907852031362,0.7890990270248102,0.8210156302737982,0.8336677507307643,0.7589277890838527,0.7665126707646968,0.7726118620624535,0.7127162267321389,0.6630473463541797
40,0.7484144614386871,0.724300987766968,0.7433926684933404,0.681230817197931,0.7021688986971876,0.6836721718645666,0.3856168398644588,0.6315823693030899,0.712357309904902,0.633540123239934,0.7228752750828352,0.6664318207163158,0.7812875260511088,0.8022186741960979,0.8145022982291593,0.7096686851230632,0.6473962974366604,0.7562915330217751,0.6864251725760044,0.6590625432350784
45,0.7443348696124379,0.7456234447100781,0.7082747612060475,0.6697231401349709,0.6932697284048088,0.7001590582376305,0.3879753280470519,0.6431058679519607,0.7078684887486211,0.6424322347163004,0.7166643013518407,0.6935181714722699,0.7734079330056729,0.7941885678824931,0.8226733626214765,0.7304360650591503,0.6890381500325207,0.7688048475964203,0.671277783821998,0.6491743433493199
50,0.7579839728019847,0.7740244641755732,0.7325521588041249,0.6791948364066052,0.7066379681597675,0.6824332432123649,0.4136452533612283,0.5868419320744641,0.7463789132826045,0.669618894281756,0.7167921886943316,0.6700176135417063,0.7619747950984341,0.7771289214895116,0.8121614023133857,0.7396048474129521,0.6739531027695734,0.7620631884041987,0.6925271750039776,0.672332819876028
55,0.7322125815333823,0.7959040993575174,0.7696010998887322,0.6688526439038983,0.6956815419198735,0.6600305659208905,0.39543434258589105,0.590746258969956,0.7230117147773033,0.6576140690172133,0.7138477566252583,0.6463776811678877,0.7662418817867427,0.741592831432834,0.802168259470626,0.7183976214139588,0.6673022355211423,0.741827882858559,0.6684337604589391,0.6499166748520813
60,0.7152079694945866,0.7752535798883963,0.8000013082024161,0.664004654509807,0.675468543386662,0.6915978620949024,0.3888599962749291,0.6086150113809498,0.6920105401182587,0.616672431729842,0.7018088684934787,0.6626728054082838,0.7755446835239909,0.8016968993427871,0.8157381916158587,0.6971663307447633,0.7161844500555171,0.7537560733090167,0.6466636952497322,0.6307143683118875
65,0.7160688522640813,0.7892077899680694,0.8109880512990549,0.6715857857745299,0.6783734778094598,0.7128948266263605,0.4040330712224032,0.6000451324523001,0.7085753187860107,0.6251311547360409,0.7049392283495441,0.6470125793479408,0.7834616111897321,0.7949228911008062,0.8186431153562261,0.6943787987435558,0.7263510372341154,0.7548495785152616,0.661658883464977,0.628591708664887
70,0.7246149092759282,0.775467813927614,0.7940582791659069,0.6714181753448463,0.6822385414177864,0.7125226368816318,0.41112323214327,0.6157443581901552,0.7169326147830203,0.6254390585017299,0.7026327413314709,0.6496798005677696,0.7782985297604453,0.7997152351845812,0.8201138463886308,0.6997059965638651,0.7301817585527131,0.7482820364580531,0.6726854034110042,0.6342875518949914
75,0.7077509393881688,0.7839810063930286,0.8012411089296257,0.6644713874818837,0.6705791419019572,0.6999885629870485,0.40498927833558424,0.6027969951734843,0.7082630396442409,0.6076618077907153,0.6987602495748013,0.6382219196717901,0.7782649572272587,0.788559149713004,0.8150641527322486,0.6860767561851927,0.7168394707474753,0.7414072734417148,0.6586524043630675,0.6258740683753384
80,0.7184703991291461,0.7882678991306907,0.7821460850603756,0.6607789935255234,0.6726431353559242,0.7128154087363887,0.4123550170985073,0.6255417232247529,0.7147130941141161,0.6136772679443674,0.7062675500044766,0.647021118608142,0.7793934774138117,0.7997363230824205,0.822562843962018,0.7050390731072849,0.7236907414537589,0.752396794928018,0.6762003280583251,0.635032929958706
85,0.6936146213705161,0.8036565811709889,0.8189110689124225,0.6597468368099931,0.6726787584369033,0.6999252212635921,0.4013769330848189,0.6140958525097556,0.7174309590541746,0.6173247829549154,0.6921713611584592,0.6479943735605268,0.775985499358372,0.7792704560352083,0.8126910954686485,0.6870503279859058,0.7238304613613061,0.7608335207493341,0.6534866128390925,0.6193013455245181
90,0.7070055315435706,0.7846660185271029,0.8104766438851025,0.658064872393847,0.6704527564768553,0.6933113160760661,0.40978888533225605,0.5838627108781748,0.7190483457315334,0.606583978912858,0.6931324205818526,0.6184451932762652,0.7787028740371751,0.7977784930849737,0.8238780915952809,0.7004825383108959,0.7415128035941866,0.7412054075703494,0.6654877825694191,0.6284765652315841
95,0.7112409398173304,0.7923134951865443,0.8010110123176393,0.6641965281796094,0.6758523006704005,0.7179373649206854,0.40070606073718446,0.6368530825731034,0.7107746457538373,0.5991309046908836,0.6973212241040678,0.6564975597505905,0.7789461161890868,0.809208032622772,0.8188894282201001,0.6981430541938164,0.7274621868672826,0.7632238440519218,0.6683410814654521,0.6333338996623077
