1547929560.548702, 0, 2.991073463112116
1547929705.9800076, 1, 2.783488929271698
1547929851.5365431, 2, 2.6360430493950844
1547929997.4985452, 3, 2.5566903613507748
1547930143.0791516, 4, 2.563423991203308
1547930288.699903, 5, 2.6862201504409313
1547930435.840009, 6, 2.832486517727375
1547930581.3426116, 7, 2.6577795892953873
1547930726.8517077, 8, 2.5182098168879747
1547930872.410856, 9, 2.6511647291481495
1547931017.9645555, 10, 2.7009385488927364
1547931164.5555732, 11, 2.840310301631689
1547931310.0577662, 12, 2.8065556697547436
1547931455.5368423, 13, 2.8131063133478165
1547931601.0673943, 14, 3.0068966522812843
1547931746.6933358, 15, 2.9466417878866196
1547931893.1045842, 16, 2.8205844908952713
1547932038.7469149, 17, 3.1064318045973778
1547932184.204462, 18, 2.9580438658595085
1547932329.7363224, 19, 3.042541913688183
1547932475.278978, 20, 2.8785537742078304
1547932621.7948794, 21, 2.9317992702126503
1547932767.4026985, 22, 2.8508347421884537
1547932913.0303097, 23, 2.823792193084955
1547933058.5270724, 24, 2.819417353719473
1547933204.0861456, 25, 2.785212405025959
1547933350.3514464, 26, 2.8271178863942623
1547933495.991227, 27, 2.9990968257188797
1547933641.672673, 28, 3.0084703005850315
1547933787.3349566, 29, 2.8350161127746105
1547933932.7813091, 30, 2.989707048982382
1547934079.1667025, 31, 2.854670822620392
1547934224.84348, 32, 2.93166396394372
1547934370.3841498, 33, 2.828354526311159
1547934516.030784, 34, 3.0196454040706158
1547934661.6031392, 35, 2.920953318476677
1547934807.922069, 36, 2.8933424837887287
1547934953.4431653, 37, 2.8677730597555637
1547935098.9517734, 38, 3.034222513437271
1547935244.5033505, 39, 2.893458917737007
1547935390.095033, 40, 3.124592572450638
1547935536.5299654, 41, 3.2036649957299232
1547935682.0930378, 42, 2.7295404635369778
1547935827.644851, 43, 2.7983315028250217
1547935973.1327846, 44, 2.750306136906147
1547936118.6936605, 45, 2.9276317730545998
1547936265.0945575, 46, 2.8272957764565945
1547936410.7206628, 47, 2.885938588529825
1547936556.2485845, 48, 2.7115362733602524
1547936701.7989414, 49, 2.913376271724701
1547936848.5858543, 50, 2.6986693292856216
1547936995.46087, 51, 2.7526053078472614
1547937141.5763428, 52, 2.8472049832344055
1547937287.7608814, 53, 2.745667289942503
1547937433.833272, 54, 2.83920843526721
1547937579.836611, 55, 2.8632518984377384
1547937726.4823048, 56, 2.808329001069069
1547937872.4721699, 57, 2.817021895200014
1547938018.5758734, 58, 2.9069400914013386
1547938164.8322597, 59, 2.7918937653303146
1547938310.9603107, 60, 2.94504763931036
1547938457.8094914, 61, 2.8084253706038
1547938604.0084963, 62, 2.914915904402733
1547938750.1100507, 63, 2.757422626018524
1547938896.1869133, 64, 2.9210123270750046
1547939042.3114614, 65, 2.866426695138216
1547939189.362028, 66, 2.924395177513361
1547939335.4612393, 67, 2.9286843985319138
1547939481.4633715, 68, 2.844842117279768
1547939627.515723, 69, 2.816487181931734
1547939773.5212884, 70, 2.82726514339447
1547939920.5244112, 71, 2.9375141337513924
1547940066.650938, 72, 3.008368045091629
1547940212.7854636, 73, 2.9515945687890053
1547940358.8021054, 74, 2.7524474933743477
1547940504.8538904, 75, 2.9701849929988384
1547940651.7247217, 76, 2.7217284366488457
1547940797.8118377, 77, 2.8951892219483852
1547940943.8776183, 78, 2.7569809444248676
1547941089.9664536, 79, 2.7283828370273113
1547941235.9898334, 80, 2.8647401332855225
1547941382.7758617, 81, 2.6983682326972485
1547941528.8312085, 82, 2.928335528820753
1547941674.9624321, 83, 2.7385993972420692
1547941821.0146782, 84, 2.829292770475149
1547941967.1161973, 85, 2.7902390137314796
1547942113.8958478, 86, 2.8422184325754642
1547942259.959647, 87, 2.946490306407213
1547942406.0373623, 88, 2.968534853309393
1547942552.1850386, 89, 2.871012106537819
1547942698.400169, 90, 2.8580077178776264
1547942845.275239, 91, 2.8952153399586678
1547942991.4037645, 92, 2.9897011406719685
1547943137.3263755, 93, 2.9196378104388714
1547943283.337224, 94, 2.858620796352625
1547943429.3918421, 95, 2.8131191693246365
1547943576.4100807, 96, 2.8148096948862076
1547943722.505167, 97, 2.8386639691889286
1547943868.601864, 98, 2.8565396927297115
1547944014.6209576, 99, 2.761717762798071
1547944161.2308996, 100, 2.7858211882412434
